folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,aparce,nocos,vendio,uso_hog,uso_prod,deu_hog,deu_neg,pag_trab,uso_reg,uso_int,cicloagr,cantidad,cant_venta,vtapie,valor,preciokg,val_venta
2062829014,1,01,2,4,05,098,1,2, ,2,2,1,2,2,2,1,2,1,160, , ,8000,50, 
2062829016,1,01,1,4,01,140,1,2, ,2,2,1,2,2,2,2,2,3,4000, , ,48000,10, 
2062829016,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,3,15000, , ,60000,4, 
2062829016,1,01,1,4,03,040,1,2, ,2,2,1,2,2,2,2,2,3,50, , ,250,5, 
2062829016,1,01,1,5,01,240,0,2, ,1,2,2,2,2,2,2,2, ,17,15, ,238000,14000,210000
2062829016,1,01,1,5,02,268,0,2, ,1,2,2,2,2,2,2,2, ,75,15, ,1050000,14000,224000
2062829016,1,01,1,5,03,267,0,2, ,1,2,2,2,2,2,2,2, ,22,6, ,495000,30000,640000
2062829017,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,3,250, , ,2750,11, 
2062829017,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,3,6, , ,105,20, 
2062829017,1,01,1,4,03,194,1,2, ,1,2,2,2,2,2,2,2,3,750,750, ,1800,2.4,1800
2062829017,1,01,1,4,04,120,1,2, ,1,2,1,2,2,2,2,2,3,150,100, ,300,2,200
2062829017,1,01,1,4,05,010,1,2, ,1,2,1,2,2,2,2,2,3,720,420, ,2880,4,1680
2062829017,1,01,1,4,06,140,2,2,7, , , , , , , , , , , ,1800, , , 
2062829017,1,01,1,5,01,241,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,5200,1300, 
2062829017,1,01,1,5,02,244,0,2, ,1,2,2,2,2,2,2,2, ,5,3, ,4000,800,2400
2062829320,1,01,2,4,01,140,1,2, ,2,1,1,2,2,2,2,2,3,1200, , ,9000,7.5, 
2062829320,1,01,2,4,02,098,1,2, ,2,1,1,2,2,2,1,2,3,50, , ,2000,40, 
2062829320,1,01,2,4,03,194,1,2, ,2,2,2,2,2,2,2,2,3,900, , ,3600,4, 
2062829324,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,3,500, , ,5000,10, 
2062829324,1,01,1,4,02,010,1,2, ,2,2,1,2,2,2,1,2,3,960, , ,19200,20, 
2062829324,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,1,2,3,400, , ,1600,4, 
2062829324,1,01,1,5,01,240,0,2, ,1,2,2,1,1,2,2,2, ,15,12, ,225000,15000,180000
2062829601,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,1,1000,600, ,10000,10,6000
2062829601,1,01,1,4,02,098,2,2,1, , , , , , , , , , , , , , , 
2062829601,1,01,1,4,03,200,1,2, ,1,2,1,2,2,2,2,2,2,500,300, ,25000,50,15000
2062829601,1,01,1,4,04,010,1,2, ,1,2,1,2,2,2,2,2,3,6000,5000, ,12000,2,10000
2062829601,1,01,1,4,05,088,1,2, ,2,1,2,2,2,2,1,2,2,8, , ,120,15, 
2062829601,1,01,1,4,06,040,1,2, ,2,2,1,2,2,2,2,2,1,60, , ,300,5, 
2062829601,1,01,1,4,07,199,1,2, ,2,1,1,2,2,2,2,2,1,5, , ,500,100, 
2062829601,1,01,1,4,08,194,1,2, ,1,2,1,2,2,2,1,2,1,1000,700, ,1500,1.5,1050
2062829602,1,01,1,4,01,112,1,2, ,1,1,2,2,2,2,1,2,3,270,200, ,3510,13,2600
2062829602,1,01,1,4,02,003,1,2, ,1,1,2,2,2,2,1,2,1,225,200, ,10125,45,9000
2062829602,1,01,1,4,03,160,2,2,2, , , , , , , , , , , , , , , 
2062829602,1,01,1,4,04,044,2,2,1, , , , , , , , , , , , , , , 
2062829807,1,03,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,2100,1600, ,21000,10,16000
2062829807,1,03,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,50, , ,750,15, 
2062829807,1,03,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,800, , ,1600,2, 
2062829807,1,03,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,35000,7000, 
2062829807,1,03,1,5,02,271,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,5000,5000, 
2062829807,1,03,1,5,03,267,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,36000,16000, 
2062829807,1,03,1,5,04,284,0,2, ,1,2,2,2,2,2,2,2, ,1800,1800, ,14400,8,14400
2062829808,1,02,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,1,400, , ,4000,10, 
2062829808,1,02,1,4,02,194,1,2, ,2,2,2,2,2,2,2,2,1,300, , ,600,2, 
2062829811,1,01,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,1,500, , ,5000,10, 
2062829811,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,100, , ,1500,15, 
2062829811,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,500, , ,1000,2, 
2062829811,1,01,1,4,04,098,1,2, ,2,1,1,2,2,2,2,2,1,10, , ,300,30, 
2062829811,1,01,1,5,01,267,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,10000,1000, 
2062829811,1,01,1,5,02,243,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,8000,1200, 
2062829812,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,1000,500, ,10000,10,5000
2062829812,1,01,1,4,02,194,1,2, ,1,2,2,2,2,2,2,2,1,400,400, ,800,2,800
2062829812,1,01,1,4,03,088,1,2, ,2,1,2,2,2,2,1,2,1,50, , ,500,15, 
2062848219,1,02,2,4,01,098,1,2, ,1,1,1,2,2,2,2,2,1,400,200, ,12000,30,6000
2062848219,1,02,2,4,02,215,1,2, ,1,2,1,2,2,2,2,2,1,300,290, ,3000,10,2900
2062848219,1,02,2,4,03,140,1,2, ,1,2,1,2,2,2,2,2,1,400,390, ,5000,10,4875
2062848219,1,02,2,4,04,194,1,2, ,1,2,2,2,2,2,2,2,1,1000,1000, ,1500,1.5,1500
2062848220,1,01,2,4,01,140,1,2, ,2,1,2,2,2,2,2,2,1,150, , ,2250,15, 
2062848220,1,01,2,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,400, , ,800,2, 
2062848220,1,01,2,4,03,215,2,2,3, , , , , , , , , , , , , , , 
2062848220,1,01,2,5,01,241,0,1, ,2,2,2,2,2,2,2,2, ,280, , ,7000,1000, 
2062848501,1,02,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,20, , ,4000,200, 
2062848501,1,02,2,5,02,279,0,2, ,2,1,2,2,2,2,2,2, ,19, , ,1000,100, 
2062848502,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,24000,4000, 
2062848502,1,01,1,5,02,284,0,2, ,1,1,1,2,2,2,2,2, ,402,120, ,8040,18,2400
2062848502,1,01,1,5,03,240,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,2800,700, 
2062848708,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,1500,500, ,9750,6.5,3250
2062848708,1,01,1,4,02,215,1,2, ,1,1,2,2,2,2,1,1,1,2000,1300, ,14000,7,9100
2062848708,1,01,1,4,03,098,2,2,3, , , , , , , , , , , , , , , 
2062848708,1,01,1,4,04,194,1,2, ,2,2,1,2,2,2,2,2,1,25, , ,500,2, 
2062848708,1,01,1,4,05,139,2,2,1, , , , , , , , , , , , , , , 
2062848708,1,01,1,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,37,3, ,5550,150,450
2062848708,1,01,1,5,02,279,0,2, ,2,1,2,2,2,2,2,2, ,16, , ,960,60, 
2062848711,1,01,1,4,01,026,1,2, ,1,2,1,2,2,2,2,2,1,3600,2000, ,9000,2.5,5000
2062848711,1,01,1,4,02,140,2,2,2, , , , , , , , , , , , , , , 
2062848711,1,01,1,4,03,098,2,2,2, , , , , , , , , , , , , , , 
2062848711,1,01,1,4,04,194,1,2, ,2,2,1,2,2,2,2,2,3,600, , ,900,1.5, 
2062848711,1,01,1,5,01,241,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,14400,1800, 
2062848711,1,01,1,5,02,263,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,700,100, 
2062848712,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,3,2000,800, ,12000,6,4800
2062848712,1,01,1,4,02,215,1,2, ,2,1,2,2,2,2,2,2,1,2000, , ,16000,8, 
2062848712,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,3,21000, , ,19428,2.91, 
2062848712,1,03,1,5,01,241,0,2, ,1,2,2,2,2,2,2,2, ,50,25, ,35000,700,17500
2062848712,1,03,1,5,02,254,0,2, ,1,2,2,2,2,2,2,2, ,7,2, ,5600,800,1600
2062848712,1,03,1,5,03,280,0,2, ,2,1,2,2,2,2,2,2, ,11, , ,1210,110, 
2062848914,1,01,2,4,01,140,2,2,1, , , , , , , , , , , , , , , 
2062848914,1,01,2,4,02,194,2,2,1, , , , , , , , , , , , , , , 
2062848917,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,1,2, ,17, , ,3400,200, 
2062848917,1,01,1,5,02,254,0,2, ,2,1,2,2,2,2,2,2, ,4, , ,1200,300, 
2062848917,1,01,1,5,03,279,0,2, ,1,1,2,2,2,2,1,2, ,7,3, ,210,30,90
2062848917,1,01,1,5,04,251,0,2, ,2,1,2,2,2,2,1,2, ,8, , ,1600,200, 
2062848917,1,02,1,4,01,140,1,2, ,2,1,1,2,2,2,2,2,1,150, , ,1800,12, 
2062848917,1,02,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,300, , ,600,2, 
2062848917,1,02,1,4,03,026,1,2, ,1,2,2,2,2,2,2,2,2,5000,5000, ,4000,.8,4000
2062848917,1,02,1,5,01,241,0,2, ,1,2,2,2,2,2,2,2, ,20,7, ,30000,1500,10500
2062848918,1,01,1,4,01,215,1,2, ,2,1,2,2,2,2,1,2,3,500, , ,6500,13, 
2062848918,1,01,1,4,02,140,2,2,1, , , , , , , , , , , , , , , 
2062848918,1,01,1,4,03,194,2,2,1, , , , , , , , , , , , , , , 
2062848918,1,01,1,4,04,098,2,2,1, , , , , , , , , , , , , , , 
2062880018,1,02,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,2,500,250, ,7000,14,3500
2062880018,1,02,1,4,02,088,1,2, ,1,1,2,2,2,2,2,2,2,900,840, ,9000,10,8400
2062880018,1,02,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,1040, , ,3120,3, 
2062880020,1,01,1,5,01,263,0,2, ,1,1,1,2,2,2,1,2, ,1800,180, ,270000,150,27000
2062880020,1,01,1,5,02,262,0,2, ,2,2,2,2,2,2,2,2, ,260, , ,9100,35, 
2062880405,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,2,768,768, ,7680,10,7680
2062880405,1,01,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,2,1000, , ,10000,10, 
2062880405,1,01,1,4,03,079,1,2, ,1,2,2,2,2,2,2,2,2,1200,1200, ,60000,50,60000
2062880405,1,01,1,4,04,211,1,2, ,1,2,2,2,2,2,2,2,2,500,500, ,10000,20,10000
2062880405,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,9,1, ,90000,10000,10000
2062880405,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,4, , ,36000,9000, 
2062880405,1,01,1,5,03,269,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,24000,8000, 
2062880607,1,01,1,8,01,622,0, , ,1,1,2,2,2,2,2,2, ,150,120, ,30000,200,24000
2062880607,1,01,1,8,02,633,0, , ,1,2,2,2,2,2,2,2, ,5,5, ,750,150,750
2062880607,1,01,1,8,03,611,0, , ,1,2,2,2,2,2,2,2, ,10,10, ,1500,150,1500
2062880607,1,01,1,8,04,634,0, , ,1,2,2,2,2,2,2,2, ,10,10, ,1500,150,1500
2062880607,1,01,1,8,05,612,0, , ,1,2,2,2,2,2,2,2, ,2,2, ,600,300,600
2062880607,1,01,1,8,06,625,0, , ,1,1,2,2,2,2,2,2, ,15,10, ,2250,150,1500
2062880607,1,01,2,7,01,407,0,2, ,1,1,2,2,2,2,2,2, ,60000,59000, ,75000,1.25,73750
2062880607,1,01,2,7,02,398,0,2, ,1,1,2,2,2,2,2,2, ,300,295, ,30000,100,29500
2101319706,1,02,1,4,01,020,1,2, ,1,2,2,2,2,2,2,2,3,4200,4200, ,24000,6,24000
2101319706,1,02,1,4,02,029,1,2, ,1,1,2,2,2,2,1,2,3,1500,1350, ,15000,10,13500
2101319706,1,02,1,4,03,001,1,2, ,1,1,2,2,2,2,2,2,3,1200,1080, ,6000,5,5400
2101319706,1,02,1,4,04,085,1,2, ,2,1,2,2,2,2,2,2,2,10, , ,300,30, 
2101319706,1,02,1,4,05,082,1,2, ,2,1,2,2,2,2,2,2,2,8, , ,208,26, 
2101319706,1,02,1,4,06,112,1,2, ,2,1,2,2,2,2,2,2,3,40, , ,600,15, 
2101319706,1,02,1,4,07,003,1,2, ,2,1,2,2,2,2,2,2,2,4, , ,120,30, 
2103728702,2,02,1,4,01,095,1,2, ,1,2,2,2,2,2,1,2,3,270,200, ,5000,20,4400
2103905006,1,01,2,4,01,010,1,2, ,1,2,1,2,2,2,2,2,3,36000,24000, ,172800,5.2,124800
2103905006,1,01,2,4,02,140,2,2,1, , , , , , , , , , , , , , , 
2103905006,1,01,2,5,01,240,0,2, ,1,2,2,2,2,2,2,2, ,10,10, ,325000,32500,325000
2103905006,1,01,2,5,02,294,0,2, ,2,2,1,2,2,2,2,2, ,4000, , ,6400,1.6, 
2104232401,1,02,1,4,01,140,1,2, ,2,1,2,2,2,2,2,2,2,100, , ,1000,10, 
2104232401,1,02,1,4,02,194,2,2,6, , , , , , , , , , , , , , , 
2104232401,1,02,1,5,01,251,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,220,110, 
2104232401,1,02,1,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,1200,150, 
2104232401,1,02,1,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,50, , ,2000,40, 
2104232404,1,01,1,4,01,193,1,2, ,1,1,2,2,2,2,1,2,2,50,30, ,1500,30,900
2104232404,1,01,1,4,02,054,1,2, ,1,1,2,2,2,2,2,2,2,10,5, ,50,5,25
2104232404,1,01,1,4,03,088,1,2, ,2,1,2,2,2,2,2,2,2,15, , ,240,16, 
2104232404,1,01,1,4,04,194,1,2, ,2,2,2,2,2,2,1,2,2,100, , ,150,1.5, 
2104232404,1,01,1,5,01,262,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,168,21, 
2104323601,1,01,2,5,01,251,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,300,100, 
2104323601,1,01,2,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,300,100, 
2104323601,1,01,2,5,03,254,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,500,500, 
2104323601,1,01,2,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,29, , ,1276,44, 
2104353802,1,02,2,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,8,2, ,1200,150,300
2104353802,1,02,2,5,02,251,0,2, ,1,1,2,2,2,2,2,2, ,8,2, ,1200,150,300
2104353802,1,02,2,5,03,254,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,1000,500, 
2104353802,1,02,2,5,04,276,0,2, ,2,2,2,2,2,2,2,2, ,18, , ,1800,100, 
2104353802,1,02,2,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,36, , ,1620,45, 
2104353802,1,02,2,5,06,280,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,300,150, 
2104502304,1,01,1,4,01,212,1,2, ,1,2,2,2,2,2,2,2,3,1600,1600, ,60000,30,48000
2104502304,1,01,1,4,02,211,1,2, ,1,2,2,2,2,2,2,2,3,1600,1600, ,60000,30,48000
2104502304,1,01,1,4,03,088,2,2,7, , , , , , , , , , , ,11000, , , 
2104502717,1,02,1,4,01,140,2,2,7, , , , , , , , , , , ,13000, , , 
2104502718,1,02,2,5,01,254,0,2, ,2,2,2,2,2,2,2,2, ,24, , ,11500,525, 
2104502718,1,02,2,5,02,280,0,2, ,2,2,1,2,2,2,1,2, ,23, , ,1500,50, 
2104502718,1,02,2,5,03,276,0,2, ,2,2,2,2,2,2,2,2, ,10, , ,600,60, 
2104502922,1,02,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,2,3000,2000, ,22500,7.5,15000
2104502922,1,02,1,4,02,194,1,2, ,2,2,1,2,2,2,2,2,2,120, , ,600,5, 
2104502922,1,02,1,5,01,262,0,2, ,1,2,2,2,2,2,1,2, ,48,25, ,960,20,500
2104502922,1,02,1,5,02,263,0,2, ,1,2,2,2,2,2,2,2, ,40,40, ,1400,35,1400
2104502922,1,02,1,5,03,250,0,2, ,2,1,2,2,2,2,2,2, ,25, , ,2500,100, 
2104502922,1,02,1,5,04,251,0,2, ,1,2,2,2,2,2,2,2, ,5,2, ,2500,500,1000
2104502922,1,02,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,62, , ,2880,48, 
2104524303,1,01,1,5,01,251,0,2, ,1,2,2,2,2,2,2,2, ,3,2, ,450,150,300
2104524303,1,01,1,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,420,140, 
2104524303,1,01,1,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,300,50, 
2104524303,1,01,1,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,6, , ,288,48, 
2105268720,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,2,1500,1250, ,12000,8,10000
2105268720,1,01,1,4,02,026,2,2,1, , , , , , , , , , , , , , , 
2105268720,1,01,1,4,03,194,2,2,7, , , , , , , , , , , ,2000, , , 
2105268720,1,01,1,4,04,010,1,2, ,1,2,2,2,2,2,2,2,3,600,600, ,900,1.5,900
2105268720,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,45, , ,5400,120, 
2105268720,1,01,1,5,02,251,0,2, ,2,2,1,2,2,2,2,2, ,3, , ,300,100, 
2105268720,1,01,1,5,03,279,0,2, ,2,1,1,2,2,2,2,2, ,136, , ,5400,40, 
2105268720,1,01,1,5,04,262,0,2, ,2,2,1,2,2,2,2,2, ,3, , ,75,25, 
2105269207,1,01,1,4,01,140,1,2, ,1,2,2,2,2,2,2,2,1,700,7000, ,14400,4.8,33600
2105269207,1,01,1,4,02,194,1,2, ,1,2,2,2,2,2,2,2,1,3000,3000, ,2000,1,3000
2105269208,1,01,2,4,01,148,1,2, ,2,1,2,2,2,2,1,2,3,24, , ,720,30, 
2105269208,1,01,2,5,01,251,0,2, ,1,2,2,2,2,2,1,2, ,20,1, ,24000,1200,1800
2105269208,1,01,2,5,02,263,0,2, ,2,2,2,2,2,2,1,2, ,10, , ,7000,700, 
2105269208,1,01,2,6,01,357,0, , ,2,1,2,2,2,2,2,2, ,12, , ,60,500, 
2105269209,1,01,1,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,12, , ,960,80, 
2105442703,1,02,2,4,01,140,1,2, ,2,1,1,2,2,2,1,2,1,500, , ,3500,7, 
2105442703,1,02,2,4,02,194,1,2, ,2,2,1,2,2,2,2,2,1,360, , ,720,2, 
2105442703,1,02,2,4,03,120,1,2, ,2,1,2,2,2,2,2,2,1,3, , ,100,33, 
2105551210,1,03,1,4,01,140,1,2, ,1,2,1,2,2,2,2,2,1,6000,5000, ,42000,7,35000
2105551210,1,03,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,15, , ,90,6, 
2105551210,1,03,1,4,03,098,1,2, ,2,1,2,2,2,2,2,2,1,20, , ,540,27, 
2105551210,1,03,1,4,04,175,1,2, ,2,1,2,2,2,2,2,2,1,5, , ,400,80, 
2105551210,1,03,1,4,05,115,1,2, ,2,1,1,2,2,2,2,2,1,20, , ,1100,55, 
2105551210,1,03,1,4,06,194,1,2, ,2,2,1,2,2,2,2,2,1,3200, , ,6400,2, 
2105551210,1,03,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,15000,15000, 
2105551210,1,03,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,1, , ,7000,7000, 
2105551210,1,03,1,5,03,284,0,2, ,1,1,1,2,2,2,2,2, ,3600,2880, ,43200,12,34560
2105551210,1,03,1,5,04,294,0,2, ,2,2,1,2,2,2,2,2, ,6400, , ,16000,2.5, 
2105631213,1,01,2,5,01,250,0,2, ,2,1,2,2,2,2,2,2, ,25, , ,3000,120, 
2105631213,1,01,2,5,02,254,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,900,450, 
2105631213,1,01,2,5,03,251,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,600,100, 
2105631213,1,01,2,5,04,279,0,2, ,2,1,1,2,2,2,2,2, ,16, , ,640,40, 
2105631213,1,01,2,5,05,280,0,2, ,2,2,1,2,2,2,2,2, ,1, , ,50,50, 
2105631213,1,01,2,5,06,262,0,2, ,2,2,2,2,2,2,2,2, ,18, , ,360,20, 
2105631213,1,01,2,5,07,263,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,560,80, 
2105631217,1,02,2,5,01,250,0,2, ,1,1,2,2,2,2,2,2, ,16,6, ,1920,120,720
2105631217,1,02,2,5,02,254,0,2, ,1,2,2,2,2,2,2,2, ,6,4, ,1500,200,1000
2105631217,1,02,2,5,03,280,0,2, ,2,1,2,2,2,2,2,2, ,12, , ,720,60, 
2105631217,1,02,2,5,04,263,0,2, ,2,2,2,2,2,2,2,2, ,5, , ,250,50, 
2105631217,1,02,2,5,05,262,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,75,25, 
2105631420,1,01,2,4,01,026,1,2, ,1,2,2,2,2,2,2,2,2,6000,6000, ,10000,18,10000
2105631420,1,01,2,4,02,140,2,2,1, , , , , , , , , , , , , , , 
2105631420,1,01,2,4,03,194,1,2, ,1,2,2,2,2,2,2,2,1,2400,2400, ,4200,4,4200
2105643008,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,2,2,1,1500,1000, ,12000,8,8000
2105643008,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,1,2,1,25, , ,500,20, 
2105643008,1,01,1,4,03,194,1,2, ,2,2,1,2,2,2,2,2,1,1050, , ,1225,1.16, 
2105643008,1,01,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,78000,13000, 
2105643008,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,7000,3500, 
2105643008,1,01,1,5,03,284,0,2, ,1,1,2,2,2,2,2,2, ,32850,32116, ,279225,8.5,272986
2105643008,1,01,1,5,04,294,0,2, ,2,2,1,2,2,2,2,2, ,2000, , ,2000,1, 
2105643010,1,04,1,5,01,268,0,2, ,2,2,2,2,2,2,2,2, ,9, , ,117000,13000, 
2105643010,1,04,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,21000,3500, 
2105643010,1,04,1,5,03,284,0,2, ,1,1,2,2,2,2,2,2, ,49275,46159, ,418838,8.5,392352
2105643010,1,04,1,5,04,294,0,2, ,1,2,2,2,2,2,2,2, ,4000,4000, ,4000,1,4000
2105643011,1,01,1,4,01,049,1,2, ,1,1,2,2,2,2,2,2,3,13000,12000, ,91000,5,84000
2105643011,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,10,5, ,125000,12500,60000
2105643011,1,01,1,5,02,240,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,10500,3500, 
2105643011,1,01,1,5,03,284,0,2, ,1,1,2,2,2,2,2,2, ,30090,28808, ,255765,8.5,244868
2105643011,1,01,1,5,04,294,0,2, ,2,2,1,2,2,2,2,2, ,3000, , ,3000,1, 
2105643313,1,01,2,5,01,262,0,2, ,2,2,2,2,2,2,1,2, ,10, , ,500,50, 
2105643313,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,13, , ,19500,1500, 
2105643313,1,01,2,5,03,250,0,2, ,2,1,2,2,2,2,2,2, ,11, , ,2200,200, 
2105643313,1,01,2,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,12, , ,360,30, 
2105643521,1,01,1,5,01,268,0,2, ,1,2,2,2,2,2,2,2, ,4,3, ,52000,13000,39000
2105643521,1,01,1,5,02,240,0,2, ,1,2,2,2,2,2,2,2, ,5,2, ,22500,4500,9000
2105643521,1,01,1,5,03,284,0,2, ,1,1,2,2,2,2,2,2, ,10104,8724, ,80832,8,69792
2105643521,1,01,1,5,04,294,0,2, ,1,2,2,2,2,2,2,2, ,1000,1000, ,1000,10,1000
2105643801,1,01,2,4,01,010,1,2, ,2,2,1,2,2,2,2,2,3,6000, , ,90000,15, 
2105643801,1,02,1,5,01,248,0,2, ,1,2,2,2,2,2,2,2, ,50,50, ,3850,77,3850
2105643801,1,02,1,5,02,250,0,2, ,2,2,2,2,2,2,2,2, ,11, , ,880,80, 
2105643801,1,02,1,5,03,279,0,2, ,2,1,2,2,2,2,2,2, ,144, , ,12960,90, 
2106072014,1,01,1,4,01,140,1,2, ,1,1,1,2,2,2,1,2,2,350,200, ,3850,11,2200
2106072014,1,01,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,2,7, , ,28,4, 
2106072014,1,01,1,4,03,098,1,2, ,1,1,1,2,2,2,2,2,2,70,30, ,2100,30,900
2106072014,1,01,1,4,04,087,1,2, ,2,1,2,2,2,2,2,2,1,10, , ,180,18, 
2106072014,1,01,1,4,05,194,1,2, ,2,2,1,2,2,2,2,2,2,150, , ,300,2, 
2106072807,1,01,2,5,01,250,0,2, ,2,2,2,2,2,2,2,2, ,6, , ,780,130, 
2106072807,1,01,2,5,02,251,0,2, ,2,2,2,2,2,2,2,2, ,3, , ,390,130, 
2106072807,1,01,2,5,03,254,0,2, ,2,2,2,2,2,2,2,2, ,2, , ,1400,700, 
2106072807,1,01,2,5,04,279,0,2, ,2,1,2,2,2,2,2,2, ,187, , ,8976,48, 
2106584207,1,01,2,4,01,037,1,2, ,1,1,2,2,2,2,1,2,1,30,24, ,3000,1000,2400
2106584212,1,01,2,4,01,037,1,2, ,1,2,2,2,2,2,2,2,1,1000,1000, ,10000,10,10000
2106584622,1,02,1,4,01,140,1,2, ,2,1,2,2,2,2,2,2,1,60, , ,720,12, 
2106584622,1,02,1,4,02,088,1,2, ,2,1,2,2,2,2,2,2,1,5, , ,40,8, 
2106584622,1,02,1,4,03,098,1,2, ,2,1,2,2,2,2,2,2,1,12, , ,456,38, 
2106584622,1,02,1,4,04,071,1,2, ,2,1,2,2,2,2,2,2,1,20, , ,120,6, 
2106584622,1,02,1,4,05,039,1,2, ,2,1,2,2,2,2,2,2,1,6, , ,60,10, 
2106584622,1,02,1,4,06,002,1,2, ,2,2,1,2,2,2,2,2,1,8, , ,5,.6, 
2106584624,1,02,1,5,01,250,0,2, ,2,1,2,2,2,2,1,2, ,18, , ,2700,150, 
2106584624,1,02,1,5,02,251,0,2, ,2,1,2,2,2,2,1,2, ,10, , ,2000,200, 
2106584624,1,02,1,5,03,263,0,2, ,2,2,2,2,2,2,2,2, ,7, , ,560,80, 
2106584624,1,02,1,5,04,262,0,2, ,2,2,2,2,2,2,2,2, ,8, , ,80,10, 
2106584624,1,02,1,5,05,279,0,2, ,2,1,2,2,2,2,2,2, ,10, , ,380,38, 
2106590203,1,01,1,4,01,140,1,2, ,1,1,2,2,2,2,1,2,1,7000,5000, ,56000,8,40000
